合约代码,时间数,时间,最新,成交量,成交额,持仓,增仓,买卖标识,买一价,卖一价,买一量,卖一量,最高价,最低价
IH2606,45961.39513888889,2025-10-31 09:29:00,3046.6,6.0,5483880.0,3226,-5.0,3,3045.0,3049.4,4,3,3046.6,3046.6
IH2606,45961.395833333336,2025-10-31 09:30:00,3046.6,0.0,0.0,3226,0.0,0,3045.0,3048.8,4,1,3046.6,3046.6
IH2606,45961.395833333336,2025-10-31 09:30:00,3046.6,0.0,0.0,3226,0.0,0,3044.8,3047.4,1,1,3046.6,3046.6
IH2606,45961.395844907405,2025-10-31 09:30:01,3046.6,0.0,0.0,3226,0.0,0,3046.0,3047.2,3,2,3046.6,3046.6
IH2606,45961.395844907405,2025-10-31 09:30:01,3047.6,4.0,3656820.0,3222,-4.0,1,3046.4,3048.4,2,1,3047.6,3047.6
IH2606,45961.39585648148,2025-10-31 09:30:02,3047.0,2.0,1828620.0,3221,-1.0,1,3047.0,3049.4,3,3,3047.0,3047.0
IH2606,45961.39585648148,2025-10-31 09:30:02,3047.0,0.0,0.0,3221,0.0,0,3048.0,3049.4,1,3,3047.0,3047.0
IH2606,45961.39586805556,2025-10-31 09:30:03,3048.2,5.0,4573320.0,3216,-5.0,1,3048.2,3050.0,2,1,3048.2,3048.2
IH2606,45961.39586805556,2025-10-31 09:30:03,3048.2,1.0,914460.0,3216,0.0,2,3049.0,3050.0,1,1,3048.2,3048.2
IH2606,45961.39587962963,2025-10-31 09:30:04,3050.0,1.0,915000.0,3215,-1.0,1,3049.2,3051.8,1,1,3050.0,3050.0
IH2606,45961.39587962963,2025-10-31 09:30:04,3050.0,0.0,0.0,3215,0.0,0,3049.6,3051.8,1,1,3050.0,3050.0
IH2606,45961.395891203705,2025-10-31 09:30:05,3048.4,6.0,5488140.0,3210,-5.0,2,3048.2,3051.0,2,1,3048.4,3048.4
IH2606,45961.395902777775,2025-10-31 09:30:06,3048.4,0.0,0.0,3210,0.0,0,3049.8,3050.4,1,1,3048.4,3048.4
IH2606,45961.395902777775,2025-10-31 09:30:06,3048.8,1.0,914640.0,3209,-1.0,2,3048.2,3049.8,2,1,3048.8,3048.8
IH2606,45961.39591435185,2025-10-31 09:30:07,3049.2,1.0,914760.0,3209,0.0,1,3048.2,3049.6,2,1,3049.2,3049.2
IH2606,45961.39591435185,2025-10-31 09:30:07,3049.2,0.0,0.0,3209,0.0,0,3048.4,3049.4,1,1,3049.2,3049.2
IH2606,45961.39592592593,2025-10-31 09:30:08,3048.2,2.0,1828980.0,3208,-1.0,2,3048.2,3049.4,1,1,3048.2,3048.2
IH2606,45961.39592592593,2025-10-31 09:30:08,3048.2,1.0,914460.0,3207,-1.0,2,3047.2,3049.2,1,1,3048.2,3048.2
IH2606,45961.3959375,2025-10-31 09:30:09,3048.2,0.0,0.0,3207,0.0,0,3048.4,3049.2,1,1,3048.2,3048.2
IH2606,45961.395949074074,2025-10-31 09:30:10,3048.2,0.0,0.0,3207,0.0,0,3048.6,3049.6,1,1,3048.2,3048.2
IH2606,45961.395949074074,2025-10-31 09:30:10,3048.2,0.0,0.0,3207,0.0,0,3048.6,3049.2,1,1,3048.2,3048.2
IH2606,45961.39596064815,2025-10-31 09:30:11,3048.2,0.0,0.0,3207,0.0,0,3048.8,3050.2,1,1,3048.2,3048.2
IH2606,45961.39596064815,2025-10-31 09:30:11,3048.2,0.0,0.0,3207,0.0,0,3048.8,3049.8,1,1,3048.2,3048.2
IH2606,45961.39597222222,2025-10-31 09:30:12,3048.2,0.0,0.0,3207,0.0,0,3049.0,3049.6,1,1,3048.2,3048.2
IH2606,45961.3959837963,2025-10-31 09:30:13,3048.2,0.0,0.0,3207,0.0,0,3049.2,3049.6,1,1,3048.2,3048.2
IH2606,45961.3959837963,2025-10-31 09:30:13,3049.0,2.0,1829460.0,3205,-2.0,2,3048.8,3049.6,1,1,3049.0,3049.0
IH2606,45961.39599537037,2025-10-31 09:30:14,3049.0,0.0,0.0,3205,0.0,0,3048.8,3049.2,1,1,3049.0,3049.0
IH2606,45961.39599537037,2025-10-31 09:30:14,3048.6,2.0,1829220.0,3203,-2.0,2,3048.4,3048.8,1,1,3048.6,3048.6
IH2606,45961.396006944444,2025-10-31 09:30:15,3048.8,1.0,914640.0,3202,-1.0,1,3048.6,3049.2,1,3,3048.8,3048.8
IH2606,45961.39601851852,2025-10-31 09:30:16,3048.4,2.0,1829100.0,3200,-2.0,2,3047.6,3049.2,2,3,3048.4,3048.4
IH2606,45961.39601851852,2025-10-31 09:30:16,3048.4,0.0,0.0,3200,0.0,0,3047.6,3049.0,2,3,3048.4,3048.4
IH2606,45961.39603009259,2025-10-31 09:30:17,3048.4,0.0,0.0,3200,0.0,0,3047.4,3049.0,1,3,3048.4,3048.4
IH2606,45961.39603009259,2025-10-31 09:30:17,3048.4,0.0,0.0,3200,0.0,0,3047.6,3049.0,2,2,3048.4,3048.4
IH2606,45961.39604166667,2025-10-31 09:30:18,3048.4,0.0,0.0,3200,0.0,0,3047.6,3049.0,1,2,3048.4,3048.4
IH2606,45961.39604166667,2025-10-31 09:30:18,3048.4,0.0,0.0,3200,0.0,0,3048.0,3049.0,1,2,3048.4,3048.4
IH2606,45961.396053240744,2025-10-31 09:30:19,3048.0,1.0,914400.0,3200,0.0,2,3047.6,3049.0,1,1,3048.0,3048.0
IH2606,45961.396053240744,2025-10-31 09:30:19,3048.0,0.0,0.0,3200,0.0,0,3047.4,3048.0,1,1,3048.0,3048.0
IH2606,45961.39606481481,2025-10-31 09:30:20,3047.4,1.0,914220.0,3199,-1.0,2,3047.2,3048.0,1,1,3047.4,3047.4
IH2606,45961.39606481481,2025-10-31 09:30:20,3047.2,1.0,914160.0,3198,-1.0,2,3045.0,3047.8,3,1,3047.2,3047.2
IH2606,45961.39607638889,2025-10-31 09:30:21,3047.2,0.0,0.0,3198,0.0,0,3046.0,3047.4,1,1,3047.2,3047.2
IH2606,45961.39607638889,2025-10-31 09:30:21,3046.0,1.0,913800.0,3197,-1.0,2,3045.4,3047.2,1,1,3046.0,3046.0
IH2606,45961.39608796296,2025-10-31 09:30:22,3046.0,0.0,0.0,3197,0.0,0,3045.4,3047.0,1,1,3046.0,3046.0
IH2606,45961.39608796296,2025-10-31 09:30:22,3046.0,0.0,0.0,3197,0.0,0,3044.0,3047.0,2,1,3046.0,3046.0
IH2606,45961.396099537036,2025-10-31 09:30:23,3046.0,0.0,0.0,3197,0.0,0,3044.8,3047.0,1,1,3046.0,3046.0
IH2606,45961.396099537036,2025-10-31 09:30:23,3046.0,0.0,0.0,3197,0.0,0,3044.8,3046.8,1,1,3046.0,3046.0
IH2606,45961.39611111111,2025-10-31 09:30:24,3046.0,0.0,0.0,3197,0.0,0,3045.0,3046.6,1,1,3046.0,3046.0
IH2606,45961.39612268518,2025-10-31 09:30:25,3046.0,0.0,0.0,3197,0.0,0,3045.4,3046.6,1,1,3046.0,3046.0
IH2606,45961.39613425926,2025-10-31 09:30:26,3044.8,3.0,2740680.0,3194,-3.0,2,3044.6,3046.6,1,1,3044.8,3044.8
IH2606,45961.39613425926,2025-10-31 09:30:26,3044.8,0.0,0.0,3194,0.0,0,3044.8,3046.4,1,2,3044.8,3044.8
IH2606,45961.396145833336,2025-10-31 09:30:27,3044.8,0.0,0.0,3194,0.0,0,3044.8,3046.2,1,1,3044.8,3044.8
IH2606,45961.396145833336,2025-10-31 09:30:27,3044.8,0.0,0.0,3194,0.0,0,3044.8,3046.4,1,1,3044.8,3044.8
IH2606,45961.396157407406,2025-10-31 09:30:28,3046.4,2.0,1827840.0,3193,-1.0,1,3044.8,3046.6,1,1,3046.4,3046.4
IH2606,45961.396157407406,2025-10-31 09:30:28,3046.4,0.0,0.0,3193,0.0,0,3045.0,3046.6,1,1,3046.4,3046.4
IH2606,45961.39616898148,2025-10-31 09:30:29,3046.4,0.0,0.0,3193,0.0,0,3045.2,3047.6,1,1,3046.4,3046.4
IH2606,45961.39618055556,2025-10-31 09:30:30,3046.4,0.0,0.0,3193,0.0,0,3045.4,3046.8,1,1,3046.4,3046.4
IH2606,45961.39618055556,2025-10-31 09:30:30,3045.6,1.0,913680.0,3192,-1.0,1,3045.4,3046.8,1,1,3045.6,3045.6
IH2606,45961.39619212963,2025-10-31 09:30:31,3045.6,0.0,0.0,3192,0.0,0,3045.0,3046.2,1,1,3045.6,3045.6
IH2606,45961.39619212963,2025-10-31 09:30:31,3045.0,1.0,913500.0,3191,-1.0,2,3044.2,3046.0,1,1,3045.0,3045.0
IH2606,45961.396203703705,2025-10-31 09:30:32,3045.0,0.0,0.0,3191,0.0,0,3044.2,3045.6,1,1,3045.0,3045.0
IH2606,45961.396203703705,2025-10-31 09:30:32,3045.0,0.0,0.0,3191,0.0,0,3044.2,3045.4,1,1,3045.0,3045.0
IH2606,45961.396215277775,2025-10-31 09:30:33,3044.2,1.0,913260.0,3190,-1.0,2,3044.0,3045.4,2,1,3044.2,3044.2
IH2606,45961.396215277775,2025-10-31 09:30:33,3044.2,0.0,0.0,3190,0.0,0,3044.0,3045.2,2,2,3044.2,3044.2
IH2606,45961.39622685185,2025-10-31 09:30:34,3044.2,0.0,0.0,3190,0.0,0,3044.2,3045.2,1,2,3044.2,3044.2
IH2606,45961.39623842593,2025-10-31 09:30:35,3044.2,1.0,913260.0,3189,-1.0,2,3044.0,3045.2,2,1,3044.2,3044.2
IH2606,45961.39623842593,2025-10-31 09:30:35,3044.2,0.0,0.0,3189,0.0,0,3044.0,3045.0,2,1,3044.2,3044.2
IH2606,45961.39625,2025-10-31 09:30:36,3044.0,2.0,1826400.0,3189,0.0,2,3041.8,3044.4,3,1,3044.0,3044.0
IH2606,45961.39625,2025-10-31 09:30:36,3044.0,0.0,0.0,3189,0.0,0,3042.2,3044.0,2,1,3044.0,3044.0
IH2606,45961.396261574075,2025-10-31 09:30:37,3044.0,1.0,913200.0,3188,-1.0,1,3042.2,3044.4,2,1,3044.0,3044.0
IH2606,45961.396261574075,2025-10-31 09:30:37,3044.0,0.0,0.0,3188,0.0,0,3042.6,3045.0,1,1,3044.0,3044.0
IH2606,45961.39627314815,2025-10-31 09:30:38,3044.0,0.0,0.0,3188,0.0,0,3043.4,3045.2,1,1,3044.0,3044.0
IH2606,45961.39627314815,2025-10-31 09:30:38,3044.0,0.0,0.0,3188,0.0,0,3043.8,3045.2,1,1,3044.0,3044.0
IH2606,45961.39628472222,2025-10-31 09:30:39,3044.0,0.0,0.0,3188,0.0,0,3044.0,3045.0,1,1,3044.0,3044.0
IH2606,45961.3962962963,2025-10-31 09:30:40,3044.0,1.0,913200.0,3187,-1.0,2,3043.8,3044.8,1,1,3044.0,3044.0
IH2606,45961.3962962963,2025-10-31 09:30:40,3044.0,0.0,0.0,3187,0.0,0,3042.8,3044.8,2,1,3044.0,3044.0
IH2606,45961.39630787037,2025-10-31 09:30:41,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.6,2,1,3044.0,3044.0
IH2606,45961.396319444444,2025-10-31 09:30:42,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.8,2,1,3044.0,3044.0
IH2606,45961.39635416667,2025-10-31 09:30:45,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.6,1,1,3044.0,3044.0
IH2606,45961.396365740744,2025-10-31 09:30:46,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.8,1,1,3044.0,3044.0
IH2606,45961.39637731481,2025-10-31 09:30:47,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.6,1,1,3044.0,3044.0
IH2606,45961.39637731481,2025-10-31 09:30:47,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.4,1,1,3044.0,3044.0
IH2606,45961.39638888889,2025-10-31 09:30:48,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.8,1,1,3044.0,3044.0
IH2606,45961.39638888889,2025-10-31 09:30:48,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.2,1,1,3044.0,3044.0
IH2606,45961.39640046296,2025-10-31 09:30:49,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.8,1,1,3044.0,3044.0
IH2606,45961.39641203704,2025-10-31 09:30:50,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.6,1,1,3044.0,3044.0
IH2606,45961.39642361111,2025-10-31 09:30:51,3044.0,0.0,0.0,3187,0.0,0,3043.0,3044.4,1,1,3044.0,3044.0
IH2606,45961.39643518518,2025-10-31 09:30:52,3044.0,0.0,0.0,3187,0.0,0,3043.4,3045.8,1,2,3044.0,3044.0
IH2606,45961.39644675926,2025-10-31 09:30:53,3044.0,0.0,0.0,3187,0.0,0,3043.8,3045.6,1,4,3044.0,3044.0
IH2606,45961.39644675926,2025-10-31 09:30:53,3043.8,1.0,913140.0,3186,-1.0,2,3043.4,3045.4,1,1,3043.8,3043.8
IH2606,45961.396458333336,2025-10-31 09:30:54,3043.4,1.0,913020.0,3186,0.0,2,3042.8,3045.2,2,3,3043.4,3043.4
IH2606,45961.396458333336,2025-10-31 09:30:54,3043.4,0.0,0.0,3186,0.0,0,3043.0,3044.2,1,1,3043.4,3043.4
IH2606,45961.396469907406,2025-10-31 09:30:55,3043.4,0.0,0.0,3186,0.0,0,3043.0,3045.2,1,3,3043.4,3043.4
IH2606,45961.396469907406,2025-10-31 09:30:55,3043.4,0.0,0.0,3186,0.0,0,3042.8,3044.6,1,1,3043.4,3043.4
IH2606,45961.39648148148,2025-10-31 09:30:56,3043.4,0.0,0.0,3186,0.0,0,3042.8,3044.4,1,1,3043.4,3043.4
IH2606,45961.39649305555,2025-10-31 09:30:57,3043.4,0.0,0.0,3186,0.0,0,3042.8,3044.2,1,1,3043.4,3043.4
IH2606,45961.39649305555,2025-10-31 09:30:57,3043.4,0.0,0.0,3186,0.0,0,3042.8,3044.0,1,2,3043.4,3043.4
IH2606,45961.39650462963,2025-10-31 09:30:58,3043.4,0.0,0.0,3186,0.0,0,3043.4,3043.8,2,1,3043.4,3043.4
IH2606,45961.39650462963,2025-10-31 09:30:58,3043.4,2.0,1826040.0,3184,-2.0,2,3042.8,3044.0,1,2,3043.4,3043.4
IH2606,45961.396516203706,2025-10-31 09:30:59,3043.4,0.0,0.0,3184,0.0,0,3042.8,3044.6,1,1,3043.4,3043.4
IH2606,45961.396516203706,2025-10-31 09:30:59,3043.4,0.0,0.0,3184,0.0,0,3043.0,3044.6,1,1,3043.4,3043.4
IH2606,45961.396527777775,2025-10-31 09:31:00,3043.4,0.0,0.0,3184,0.0,0,3043.0,3044.4,1,1,3043.4,3043.4
IH2606,45961.3965625,2025-10-31 09:31:03,3043.4,0.0,0.0,3184,0.0,0,3043.0,3044.0,1,1,3043.4,3043.4
IH2606,45961.396574074075,2025-10-31 09:31:04,3042.8,1.0,912840.0,3183,-1.0,2,3041.8,3043.8,3,2,3042.8,3042.8
IH2606,45961.396574074075,2025-10-31 09:31:04,3042.8,0.0,0.0,3183,0.0,0,3039.0,3043.8,5,2,3042.8,3042.8
IH2606,45961.396585648145,2025-10-31 09:31:05,3042.8,0.0,0.0,3183,0.0,0,3041.0,3043.8,3,1,3042.8,3042.8
IH2606,45961.396585648145,2025-10-31 09:31:05,3042.8,0.0,0.0,3183,0.0,0,3041.4,3043.8,2,1,3042.8,3042.8
IH2606,45961.39659722222,2025-10-31 09:31:06,3042.8,0.0,0.0,3183,0.0,0,3041.6,3043.8,1,1,3042.8,3042.8
IH2606,45961.39659722222,2025-10-31 09:31:06,3042.8,0.0,0.0,3183,0.0,0,3042.0,3043.6,2,1,3042.8,3042.8
IH2606,45961.3966087963,2025-10-31 09:31:07,3042.8,0.0,0.0,3183,0.0,0,3042.0,3043.4,2,2,3042.8,3042.8
IH2606,45961.3966087963,2025-10-31 09:31:07,3043.4,2.0,1826040.0,3182,-1.0,1,3042.0,3043.6,1,1,3043.4,3043.4
IH2606,45961.39662037037,2025-10-31 09:31:08,3043.4,0.0,0.0,3182,0.0,0,3042.2,3044.0,1,1,3043.4,3043.4
IH2606,45961.396631944444,2025-10-31 09:31:09,3043.4,0.0,0.0,3182,0.0,0,3042.4,3044.0,1,1,3043.4,3043.4
IH2606,45961.39664351852,2025-10-31 09:31:10,3043.4,0.0,0.0,3182,0.0,0,3042.6,3044.0,1,1,3043.4,3043.4
IH2606,45961.39664351852,2025-10-31 09:31:10,3043.4,0.0,0.0,3182,0.0,0,3042.8,3044.0,1,1,3043.4,3043.4
IH2606,45961.396678240744,2025-10-31 09:31:13,3044.0,1.0,913200.0,3181,-1.0,1,3042.8,3044.4,1,1,3044.0,3044.0
IH2606,45961.396678240744,2025-10-31 09:31:13,3044.4,1.0,913320.0,3180,-1.0,1,3043.2,3045.2,1,1,3044.4,3044.4
IH2606,45961.396689814814,2025-10-31 09:31:14,3044.4,0.0,0.0,3180,0.0,0,3043.6,3045.0,1,1,3044.4,3044.4
IH2606,45961.396689814814,2025-10-31 09:31:14,3044.4,0.0,0.0,3180,0.0,0,3043.6,3044.8,1,2,3044.4,3044.4
IH2606,45961.39670138889,2025-10-31 09:31:15,3044.4,0.0,0.0,3180,0.0,0,3043.6,3045.2,1,1,3044.4,3044.4
IH2606,45961.39670138889,2025-10-31 09:31:15,3043.8,1.0,913140.0,3179,-1.0,1,3043.6,3045.0,1,1,3043.8,3043.8
IH2606,45961.39671296296,2025-10-31 09:31:16,3044.8,1.0,913440.0,3179,0.0,1,3043.8,3045.0,1,1,3044.8,3044.8
IH2606,45961.39671296296,2025-10-31 09:31:16,3044.8,0.0,0.0,3179,0.0,0,3044.0,3045.2,1,1,3044.8,3044.8
IH2606,45961.39672453704,2025-10-31 09:31:17,3044.8,0.0,0.0,3179,0.0,0,3044.0,3044.8,1,3,3044.8,3044.8
IH2606,45961.39672453704,2025-10-31 09:31:17,3044.8,0.0,0.0,3179,0.0,0,3044.0,3044.6,1,1,3044.8,3044.8
IH2606,45961.39673611111,2025-10-31 09:31:18,3043.8,2.0,1826340.0,3177,-2.0,2,3043.0,3044.2,1,1,3043.8,3043.8
IH2606,45961.39673611111,2025-10-31 09:31:18,3043.8,0.0,0.0,3177,0.0,0,3043.2,3044.2,1,1,3043.8,3043.8
IH2606,45961.39674768518,2025-10-31 09:31:19,3043.8,0.0,0.0,3177,0.0,0,3042.2,3044.2,1,1,3043.8,3043.8
IH2606,45961.39674768518,2025-10-31 09:31:19,3043.8,0.0,0.0,3177,0.0,0,3042.4,3044.2,3,1,3043.8,3043.8
IH2606,45961.39675925926,2025-10-31 09:31:20,3043.8,3.0,2739000.0,3176,-1.0,1,3041.6,3044.0,3,1,3043.8,3043.8
IH2606,45961.39675925926,2025-10-31 09:31:20,3043.8,0.0,0.0,3176,0.0,0,3042.2,3044.0,1,2,3043.8,3043.8
IH2606,45961.39677083334,2025-10-31 09:31:21,3043.8,0.0,0.0,3176,0.0,0,3041.4,3042.6,1,1,3043.8,3043.8
IH2606,45961.396782407406,2025-10-31 09:31:22,3042.6,1.0,912780.0,3175,-1.0,1,3041.8,3043.6,2,1,3042.6,3042.6
IH2606,45961.396782407406,2025-10-31 09:31:22,3042.6,0.0,0.0,3175,0.0,0,3042.0,3043.4,1,1,3042.6,3042.6
IH2606,45961.39679398148,2025-10-31 09:31:23,3043.6,2.0,1826100.0,3173,-2.0,1,3042.2,3043.8,1,3,3043.6,3043.6
IH2606,45961.39679398148,2025-10-31 09:31:23,3043.6,0.0,0.0,3173,0.0,0,3042.4,3043.8,3,3,3043.6,3043.6
IH2606,45961.39680555555,2025-10-31 09:31:24,3044.0,3.0,2739480.0,3171,-2.0,1,3042.8,3044.2,1,1,3044.0,3044.0
IH2606,45961.39680555555,2025-10-31 09:31:24,3044.0,0.0,0.0,3171,0.0,0,3043.4,3044.8,1,3,3044.0,3044.0
IH2606,45961.39681712963,2025-10-31 09:31:25,3044.0,0.0,0.0,3171,0.0,0,3043.6,3044.8,2,3,3044.0,3044.0
IH2606,45961.39681712963,2025-10-31 09:31:25,3044.0,0.0,0.0,3171,0.0,0,3043.8,3044.8,1,3,3044.0,3044.0
IH2606,45961.396828703706,2025-10-31 09:31:26,3044.8,3.0,2740320.0,3168,-3.0,1,3043.6,3045.4,2,3,3044.8,3044.8
IH2606,45961.396828703706,2025-10-31 09:31:26,3044.8,0.0,0.0,3168,0.0,0,3044.0,3045.2,1,3,3044.8,3044.8
IH2606,45961.396840277775,2025-10-31 09:31:27,3044.8,0.0,0.0,3168,0.0,0,3044.0,3045.2,1,1,3044.8,3044.8
IH2606,45961.396840277775,2025-10-31 09:31:27,3044.4,1.0,913320.0,3167,-1.0,1,3044.4,3046.2,1,3,3044.4,3044.4
IH2606,45961.39685185185,2025-10-31 09:31:28,3044.4,0.0,0.0,3167,0.0,0,3044.2,3044.6,1,1,3044.4,3044.4
IH2606,45961.39685185185,2025-10-31 09:31:28,3044.6,1.0,913380.0,3166,-1.0,1,3044.6,3046.0,1,1,3044.6,3044.6
IH2606,45961.39686342593,2025-10-31 09:31:29,3044.6,0.0,0.0,3166,0.0,0,3044.4,3045.8,1,1,3044.6,3044.6
IH2606,45961.39686342593,2025-10-31 09:31:29,3044.6,0.0,0.0,3166,0.0,0,3043.6,3045.6,1,1,3044.6,3044.6
IH2606,45961.396875,2025-10-31 09:31:30,3044.6,0.0,0.0,3166,0.0,0,3044.0,3045.6,1,1,3044.6,3044.6
IH2606,45961.396875,2025-10-31 09:31:30,3044.6,0.0,0.0,3166,0.0,0,3044.2,3045.6,1,1,3044.6,3044.6
IH2606,45961.396886574075,2025-10-31 09:31:31,3044.6,0.0,0.0,3166,0.0,0,3044.2,3045.4,1,4,3044.6,3044.6
IH2606,45961.396898148145,2025-10-31 09:31:32,3044.6,0.0,0.0,3166,0.0,0,3044.0,3045.4,1,4,3044.6,3044.6
IH2606,45961.396898148145,2025-10-31 09:31:32,3044.6,0.0,0.0,3166,0.0,0,3043.0,3045.4,2,4,3044.6,3044.6
IH2606,45961.39690972222,2025-10-31 09:31:33,3044.6,0.0,0.0,3166,0.0,0,3043.2,3045.2,3,2,3044.6,3044.6
IH2606,45961.3969212963,2025-10-31 09:31:34,3044.6,0.0,0.0,3166,0.0,0,3043.2,3045.0,3,1,3044.6,3044.6
IH2606,45961.3969212963,2025-10-31 09:31:34,3044.6,0.0,0.0,3166,0.0,0,3043.2,3044.8,3,1,3044.6,3044.6
IH2606,45961.39693287037,2025-10-31 09:31:35,3044.6,0.0,0.0,3166,0.0,0,3043.2,3044.6,3,1,3044.6,3044.6
IH2606,45961.396944444445,2025-10-31 09:31:36,3044.6,0.0,0.0,3166,0.0,0,3043.2,3044.4,3,3,3044.6,3044.6
IH2606,45961.39695601852,2025-10-31 09:31:37,3044.6,0.0,0.0,3166,0.0,0,3043.2,3044.4,3,2,3044.6,3044.6
IH2606,45961.39696759259,2025-10-31 09:31:38,3044.6,0.0,0.0,3166,0.0,0,3043.2,3044.2,2,1,3044.6,3044.6
IH2606,45961.39696759259,2025-10-31 09:31:38,3043.2,2.0,1825920.0,3164,-2.0,2,3041.8,3044.2,1,1,3043.2,3043.2
IH2606,45961.39697916667,2025-10-31 09:31:39,3043.2,0.0,0.0,3164,0.0,0,3042.4,3044.0,1,1,3043.2,3043.2
IH2606,45961.39697916667,2025-10-31 09:31:39,3043.2,0.0,0.0,3164,0.0,0,3042.6,3044.4,2,2,3043.2,3043.2
IH2606,45961.39699074074,2025-10-31 09:31:40,3043.2,0.0,0.0,3164,0.0,0,3042.6,3044.0,2,1,3043.2,3043.2
IH2606,45961.39699074074,2025-10-31 09:31:40,3043.2,0.0,0.0,3164,0.0,0,3042.6,3043.8,2,1,3043.2,3043.2
IH2606,45961.397002314814,2025-10-31 09:31:41,3042.6,1.0,912780.0,3163,-1.0,2,3042.6,3043.8,1,1,3042.6,3042.6
IH2606,45961.39701388889,2025-10-31 09:31:42,3042.6,0.0,0.0,3163,0.0,0,3042.0,3043.6,1,2,3042.6,3042.6
IH2606,45961.39701388889,2025-10-31 09:31:42,3042.6,0.0,0.0,3163,0.0,0,3042.0,3043.4,1,1,3042.6,3042.6
IH2606,45961.39702546296,2025-10-31 09:31:43,3042.6,0.0,0.0,3163,0.0,0,3042.0,3043.2,1,1,3042.6,3042.6
IH2606,45961.39702546296,2025-10-31 09:31:43,3042.6,0.0,0.0,3163,0.0,0,3042.0,3043.0,1,1,3042.6,3042.6
IH2606,45961.39703703704,2025-10-31 09:31:44,3043.0,1.0,912900.0,3163,0.0,1,3042.0,3043.2,1,1,3043.0,3043.0
IH2606,45961.39703703704,2025-10-31 09:31:44,3043.0,0.0,0.0,3163,0.0,0,3042.2,3043.6,1,1,3043.0,3043.0
IH2606,45961.397048611114,2025-10-31 09:31:45,3043.0,0.0,0.0,3163,0.0,0,3042.2,3043.4,1,2,3043.0,3043.0
IH2606,45961.397048611114,2025-10-31 09:31:45,3043.0,0.0,0.0,3163,0.0,0,3042.0,3043.4,1,2,3043.0,3043.0
IH2606,45961.39706018518,2025-10-31 09:31:46,3043.4,2.0,1826040.0,3161,-2.0,1,3042.2,3043.6,1,1,3043.4,3043.4
IH2606,45961.39706018518,2025-10-31 09:31:46,3043.4,0.0,0.0,3161,0.0,0,3042.6,3045.0,1,1,3043.4,3043.4
IH2606,45961.39707175926,2025-10-31 09:31:47,3043.4,0.0,0.0,3161,0.0,0,3042.8,3043.4,3,1,3043.4,3043.4
IH2606,45961.39707175926,2025-10-31 09:31:47,3043.4,1.0,913020.0,3160,-1.0,1,3042.8,3044.2,2,1,3043.4,3043.4
IH2606,45961.39708333334,2025-10-31 09:31:48,3043.4,0.0,0.0,3160,0.0,0,3042.8,3044.0,2,5,3043.4,3043.4
IH2606,45961.39708333334,2025-10-31 09:31:48,3043.4,0.0,0.0,3160,0.0,0,3042.2,3044.0,1,5,3043.4,3043.4
IH2606,45961.39709490741,2025-10-31 09:31:49,3043.4,0.0,0.0,3160,0.0,0,3042.6,3043.6,1,1,3043.4,3043.4
IH2606,45961.39709490741,2025-10-31 09:31:49,3043.6,1.0,913080.0,3159,-1.0,1,3042.6,3044.0,1,5,3043.6,3043.6
IH2606,45961.39710648148,2025-10-31 09:31:50,3043.6,0.0,0.0,3159,0.0,0,3042.8,3043.8,1,1,3043.6,3043.6
IH2606,45961.39710648148,2025-10-31 09:31:50,3043.6,0.0,0.0,3159,0.0,0,3042.8,3044.0,1,5,3043.6,3043.6
IH2606,45961.39711805555,2025-10-31 09:31:51,3043.6,0.0,0.0,3159,0.0,0,3042.8,3043.6,1,1,3043.6,3043.6
IH2606,45961.39711805555,2025-10-31 09:31:51,3043.6,1.0,913080.0,3158,-1.0,1,3042.6,3044.0,1,5,3043.6,3043.6
IH2606,45961.397141203706,2025-10-31 09:31:53,3043.6,0.0,0.0,3158,0.0,0,3042.6,3043.8,1,1,3043.6,3043.6
IH2606,45961.397152777776,2025-10-31 09:31:54,3043.8,1.0,913140.0,3157,-1.0,1,3042.8,3044.8,3,1,3043.8,3043.8
IH2606,45961.397152777776,2025-10-31 09:31:54,3043.8,0.0,0.0,3157,0.0,0,3043.0,3044.6,1,1,3043.8,3043.8
IH2606,45961.39716435185,2025-10-31 09:31:55,3043.8,0.0,0.0,3157,0.0,0,3043.2,3044.4,1,1,3043.8,3043.8
IH2606,45961.3971875,2025-10-31 09:31:57,3043.8,0.0,0.0,3157,0.0,0,3043.2,3044.6,1,1,3043.8,3043.8
IH2606,45961.3971875,2025-10-31 09:31:57,3043.8,0.0,0.0,3157,0.0,0,3043.4,3044.8,1,1,3043.8,3043.8
IH2606,45961.397199074076,2025-10-31 09:31:58,3043.8,0.0,0.0,3157,0.0,0,3043.6,3045.4,1,4,3043.8,3043.8
IH2606,45961.397199074076,2025-10-31 09:31:58,3043.8,0.0,0.0,3157,0.0,0,3043.6,3045.2,1,3,3043.8,3043.8
