合约代码,时间数,时间,最新,成交量,成交额,持仓,增仓,买卖标识,买一价,卖一价,买一量,卖一量,最高价,最低价
IH2511,45961.3959375,2025-10-31 09:30:09,3050.6,11.0,10065720.0,16252,-11.0,1,3050.0,3051.0,3,2,3050.6,3050.6
IH2511,45961.3959375,2025-10-31 09:30:09,3050.2,2.0,1830300.0,16250,-2.0,1,3050.2,3050.8,3,1,3050.2,3050.2
IH2511,45961.395949074074,2025-10-31 09:30:10,3050.6,8.0,7320900.0,16242,-8.0,1,3050.2,3050.8,1,1,3050.6,3050.6
IH2511,45961.395949074074,2025-10-31 09:30:10,3051.0,4.0,3660720.0,16238,-4.0,1,3050.0,3051.4,3,4,3051.0,3051.0
IH2511,45961.39596064815,2025-10-31 09:30:11,3051.2,2.0,1830720.0,16237,-1.0,1,3050.4,3051.4,1,4,3051.2,3051.2
IH2511,45961.39596064815,2025-10-31 09:30:11,3051.2,6.0,5492100.0,16235,-2.0,1,3050.6,3051.2,4,8,3051.2,3051.2
IH2511,45961.39597222222,2025-10-31 09:30:12,3051.2,6.0,5492160.0,16235,0.0,1,3050.8,3051.2,2,2,3051.2,3051.2
IH2511,45961.39597222222,2025-10-31 09:30:12,3051.8,3.0,2746260.0,16233,-2.0,1,3051.2,3053.0,1,1,3051.8,3051.8
IH2511,45961.3959837963,2025-10-31 09:30:13,3050.8,3.0,2745840.0,16231,-2.0,2,3050.6,3051.2,3,1,3050.8,3050.8
IH2511,45961.3959837963,2025-10-31 09:30:13,3050.6,1.0,915180.0,16231,0.0,2,3050.6,3052.0,4,3,3050.6,3050.6
IH2511,45961.39599537037,2025-10-31 09:30:14,3050.6,5.0,4575900.0,16230,-1.0,2,3050.2,3051.6,2,9,3050.6,3050.6
IH2511,45961.39599537037,2025-10-31 09:30:14,3050.8,2.0,1830300.0,16228,-2.0,1,3050.2,3051.4,1,6,3050.8,3050.8
IH2511,45961.396006944444,2025-10-31 09:30:15,3050.6,1.0,915180.0,16227,-1.0,1,3050.4,3051.4,5,1,3050.6,3050.6
IH2511,45961.396006944444,2025-10-31 09:30:15,3050.6,3.0,2745540.0,16225,-2.0,1,3050.2,3050.4,1,2,3050.6,3050.6
IH2511,45961.39601851852,2025-10-31 09:30:16,3050.2,4.0,3660420.0,16222,-3.0,2,3049.6,3051.6,2,4,3050.2,3050.2
IH2511,45961.39601851852,2025-10-31 09:30:16,3050.6,2.0,1830120.0,16222,0.0,1,3049.6,3050.6,2,1,3050.6,3050.6
IH2511,45961.39603009259,2025-10-31 09:30:17,3050.6,1.0,915180.0,16221,-1.0,1,3049.8,3050.4,1,1,3050.6,3050.6
IH2511,45961.39603009259,2025-10-31 09:30:17,3050.4,1.0,915120.0,16220,-1.0,1,3050.0,3051.2,1,1,3050.4,3050.4
IH2511,45961.39604166667,2025-10-31 09:30:18,3050.8,2.0,1830240.0,16220,0.0,1,3049.8,3050.8,2,1,3050.8,3050.8
IH2511,45961.39604166667,2025-10-31 09:30:18,3049.8,4.0,3659940.0,16218,-2.0,2,3049.8,3050.6,1,1,3049.8,3049.8
IH2511,45961.396053240744,2025-10-31 09:30:19,3049.6,6.0,5489340.0,16217,-1.0,2,3049.4,3049.8,1,5,3049.6,3049.6
IH2511,45961.396053240744,2025-10-31 09:30:19,3049.4,2.0,1829640.0,16216,-1.0,2,3049.4,3049.8,1,8,3049.4,3049.4
IH2511,45961.39606481481,2025-10-31 09:30:20,3049.4,1.0,914820.0,16216,0.0,2,3049.4,3049.8,1,10,3049.4,3049.4
IH2511,45961.39606481481,2025-10-31 09:30:20,3049.4,6.0,5488680.0,16214,-2.0,2,3048.8,3049.4,1,7,3049.4,3049.4
IH2511,45961.39607638889,2025-10-31 09:30:21,3049.2,4.0,3658260.0,16211,-3.0,1,3048.8,3049.4,1,8,3049.2,3049.2
IH2511,45961.39607638889,2025-10-31 09:30:21,3049.0,4.0,3658680.0,16209,-2.0,1,3048.8,3049.0,3,1,3049.0,3049.0
IH2511,45961.39608796296,2025-10-31 09:30:22,3048.8,5.0,4573200.0,16209,0.0,2,3047.0,3048.8,1,4,3048.8,3048.8
IH2511,45961.39608796296,2025-10-31 09:30:22,3048.6,3.0,2743560.0,16206,-3.0,1,3047.8,3048.6,1,4,3048.6,3048.6
IH2511,45961.396099537036,2025-10-31 09:30:23,3047.8,5.0,4571760.0,16201,-5.0,2,3047.2,3048.6,5,3,3047.8,3047.8
IH2511,45961.396099537036,2025-10-31 09:30:23,3047.8,2.0,1828860.0,16200,-1.0,1,3047.4,3048.4,2,2,3047.8,3047.8
IH2511,45961.39611111111,2025-10-31 09:30:24,3047.4,5.0,4571340.0,16195,-5.0,2,3047.4,3048.4,1,1,3047.4,3047.4
IH2511,45961.39611111111,2025-10-31 09:30:24,3047.4,4.0,3657420.0,16192,-3.0,2,3047.2,3048.8,4,5,3047.4,3047.4
IH2511,45961.39612268518,2025-10-31 09:30:25,3048.4,1.0,914520.0,16191,-1.0,1,3047.2,3048.4,6,3,3048.4,3048.4
IH2511,45961.39612268518,2025-10-31 09:30:25,3047.8,4.0,3657900.0,16187,-4.0,1,3047.4,3048.2,3,5,3047.8,3047.8
IH2511,45961.39613425926,2025-10-31 09:30:26,3048.2,1.0,914460.0,16186,-1.0,1,3047.6,3048.0,2,1,3048.2,3048.2
IH2511,45961.39613425926,2025-10-31 09:30:26,3047.6,4.0,3657480.0,16183,-3.0,2,3047.6,3048.2,1,4,3047.6,3047.6
IH2511,45961.396145833336,2025-10-31 09:30:27,3048.2,1.0,914460.0,16182,-1.0,1,3047.6,3047.8,2,1,3048.2,3048.2
IH2511,45961.396145833336,2025-10-31 09:30:27,3047.8,5.0,4572060.0,16177,-5.0,1,3047.6,3048.6,2,1,3047.8,3047.8
IH2511,45961.396157407406,2025-10-31 09:30:28,3047.8,0.0,0.0,16177,0.0,0,3047.8,3048.4,1,5,3047.8,3047.8
IH2511,45961.396157407406,2025-10-31 09:30:28,3047.8,0.0,0.0,16177,0.0,0,3047.8,3048.2,1,2,3047.8,3047.8
IH2511,45961.39616898148,2025-10-31 09:30:29,3047.8,1.0,914340.0,16176,-1.0,2,3047.6,3047.8,3,1,3047.8,3047.8
IH2511,45961.39616898148,2025-10-31 09:30:29,3047.8,1.0,914340.0,16175,-1.0,1,3047.6,3048.2,4,1,3047.8,3047.8
IH2511,45961.39618055556,2025-10-31 09:30:30,3047.6,2.0,1828560.0,16175,0.0,2,3047.6,3048.2,2,1,3047.6,3047.6
IH2511,45961.39618055556,2025-10-31 09:30:30,3047.6,3.0,2742960.0,16174,-1.0,2,3047.6,3048.0,1,1,3047.6,3047.6
IH2511,45961.39619212963,2025-10-31 09:30:31,3047.4,2.0,1828500.0,16173,-1.0,2,3047.2,3047.6,4,3,3047.4,3047.4
IH2511,45961.39619212963,2025-10-31 09:30:31,3047.2,4.0,3656640.0,16172,-1.0,2,3047.4,3047.6,1,2,3047.2,3047.2
IH2511,45961.396203703705,2025-10-31 09:30:32,3047.4,3.0,2742660.0,16170,-2.0,2,3047.0,3047.6,4,2,3047.4,3047.4
IH2511,45961.396203703705,2025-10-31 09:30:32,3047.0,7.0,6398700.0,16169,-1.0,2,3047.0,3047.4,1,2,3047.0,3047.0
IH2511,45961.396215277775,2025-10-31 09:30:33,3047.0,3.0,2742300.0,16169,0.0,2,3046.6,3046.8,1,1,3047.0,3047.0
IH2511,45961.396215277775,2025-10-31 09:30:33,3046.6,1.0,913980.0,16168,-1.0,2,3046.6,3046.8,1,2,3046.6,3046.6
IH2511,45961.39622685185,2025-10-31 09:30:34,3046.6,2.0,1827960.0,16167,-1.0,2,3046.6,3046.8,1,3,3046.6,3046.6
IH2511,45961.39622685185,2025-10-31 09:30:34,3046.6,4.0,3656040.0,16167,0.0,2,3045.8,3046.6,1,1,3046.6,3046.6
IH2511,45961.39623842593,2025-10-31 09:30:35,3046.2,3.0,2741880.0,16166,-1.0,1,3046.0,3047.0,2,2,3046.2,3046.2
IH2511,45961.39623842593,2025-10-31 09:30:35,3046.8,1.0,914040.0,16165,-1.0,1,3046.2,3046.8,2,7,3046.8,3046.8
IH2511,45961.39625,2025-10-31 09:30:36,3046.8,0.0,0.0,16165,0.0,0,3045.8,3046.6,2,2,3046.8,3046.8
IH2511,45961.39625,2025-10-31 09:30:36,3045.8,2.0,1827480.0,16164,-1.0,2,3045.8,3046.6,1,3,3045.8,3045.8
IH2511,45961.396261574075,2025-10-31 09:30:37,3046.4,1.0,913920.0,16163,-1.0,1,3046.0,3046.6,2,3,3046.4,3046.4
IH2511,45961.396261574075,2025-10-31 09:30:37,3046.4,1.0,913920.0,16162,-1.0,1,3046.6,3046.8,2,5,3046.4,3046.4
IH2511,45961.39627314815,2025-10-31 09:30:38,3046.6,3.0,2742000.0,16159,-3.0,2,3046.0,3046.6,1,1,3046.6,3046.6
IH2511,45961.39628472222,2025-10-31 09:30:39,3046.6,0.0,0.0,16159,0.0,0,3046.2,3046.6,1,1,3046.6,3046.6
IH2511,45961.39628472222,2025-10-31 09:30:39,3046.2,1.0,913860.0,16158,-1.0,2,3046.0,3046.2,1,2,3046.2,3046.2
IH2511,45961.3962962963,2025-10-31 09:30:40,3046.0,2.0,1827660.0,16157,-1.0,2,3045.8,3046.2,3,1,3046.0,3046.0
IH2511,45961.3962962963,2025-10-31 09:30:40,3045.8,4.0,3655080.0,16155,-2.0,2,3045.2,3046.6,2,1,3045.8,3045.8
IH2511,45961.39630787037,2025-10-31 09:30:41,3045.8,0.0,0.0,16155,0.0,0,3045.4,3045.8,1,1,3045.8,3045.8
IH2511,45961.39630787037,2025-10-31 09:30:41,3045.4,1.0,913620.0,16154,-1.0,2,3045.2,3045.8,2,1,3045.4,3045.4
IH2511,45961.396319444444,2025-10-31 09:30:42,3045.2,2.0,1827300.0,16152,-2.0,2,3045.2,3045.8,2,1,3045.2,3045.2
IH2511,45961.396319444444,2025-10-31 09:30:42,3045.8,1.0,913740.0,16151,-1.0,1,3045.4,3046.6,10,1,3045.8,3045.8
IH2511,45961.39633101852,2025-10-31 09:30:43,3045.4,2.0,1827540.0,16149,-2.0,2,3045.4,3046.0,11,1,3045.4,3045.4
IH2511,45961.39633101852,2025-10-31 09:30:43,3045.4,2.0,1827360.0,16148,-1.0,2,3045.4,3046.0,7,1,3045.4,3045.4
IH2511,45961.39634259259,2025-10-31 09:30:44,3045.4,2.0,1827240.0,16146,-2.0,2,3045.4,3046.0,7,1,3045.4,3045.4
IH2511,45961.39634259259,2025-10-31 09:30:44,3045.4,0.0,0.0,16146,0.0,0,3045.6,3045.8,1,1,3045.4,3045.4
IH2511,45961.39635416667,2025-10-31 09:30:45,3045.6,5.0,4568520.0,16142,-4.0,2,3045.8,3046.4,1,5,3045.6,3045.6
IH2511,45961.39635416667,2025-10-31 09:30:45,3045.8,3.0,2741040.0,16139,-3.0,2,3045.4,3045.8,6,1,3045.8,3045.8
IH2511,45961.396365740744,2025-10-31 09:30:46,3045.8,4.0,3654660.0,16136,-3.0,1,3045.4,3046.2,4,1,3045.8,3045.8
IH2511,45961.396365740744,2025-10-31 09:30:46,3045.4,1.0,913620.0,16135,-1.0,2,3045.2,3046.0,1,1,3045.4,3045.4
IH2511,45961.39637731481,2025-10-31 09:30:47,3045.2,1.0,913560.0,16134,-1.0,2,3045.0,3045.8,2,2,3045.2,3045.2
IH2511,45961.39637731481,2025-10-31 09:30:47,3045.6,1.0,913680.0,16133,-1.0,1,3045.2,3045.8,2,2,3045.6,3045.6
IH2511,45961.39638888889,2025-10-31 09:30:48,3045.6,3.0,2740800.0,16131,-2.0,1,3045.0,3045.8,2,1,3045.6,3045.6
IH2511,45961.39638888889,2025-10-31 09:30:48,3045.6,0.0,0.0,16131,0.0,0,3045.0,3045.6,2,1,3045.6,3045.6
IH2511,45961.39640046296,2025-10-31 09:30:49,3045.6,1.0,913680.0,16131,0.0,1,3045.0,3045.8,2,3,3045.6,3045.6
IH2511,45961.39640046296,2025-10-31 09:30:49,3045.6,0.0,0.0,16131,0.0,0,3045.0,3045.8,5,1,3045.6,3045.6
IH2511,45961.39641203704,2025-10-31 09:30:50,3045.6,0.0,0.0,16131,0.0,0,3045.0,3045.8,3,1,3045.6,3045.6
IH2511,45961.39641203704,2025-10-31 09:30:50,3045.0,3.0,2740620.0,16128,-3.0,2,3045.0,3045.6,2,5,3045.0,3045.0
IH2511,45961.39642361111,2025-10-31 09:30:51,3045.4,1.0,913620.0,16127,-1.0,1,3045.2,3045.6,1,5,3045.4,3045.4
IH2511,45961.39642361111,2025-10-31 09:30:51,3045.6,3.0,2741040.0,16125,-2.0,1,3045.2,3045.6,1,4,3045.6,3045.6
IH2511,45961.39643518518,2025-10-31 09:30:52,3045.8,7.0,6395940.0,16118,-7.0,1,3045.6,3045.8,3,1,3045.8,3045.8
IH2511,45961.39643518518,2025-10-31 09:30:52,3046.0,2.0,1827540.0,16116,-2.0,1,3045.8,3046.4,1,5,3046.0,3046.0
IH2511,45961.39644675926,2025-10-31 09:30:53,3046.0,1.0,913800.0,16115,-1.0,1,3046.0,3046.4,2,5,3046.0,3046.0
IH2511,45961.39644675926,2025-10-31 09:30:53,3046.0,7.0,6396720.0,16109,-6.0,2,3045.8,3046.4,1,1,3046.0,3046.0
IH2511,45961.396458333336,2025-10-31 09:30:54,3045.8,1.0,913740.0,16108,-1.0,2,3045.6,3046.2,1,1,3045.8,3045.8
IH2511,45961.396458333336,2025-10-31 09:30:54,3045.8,0.0,0.0,16108,0.0,0,3045.6,3046.2,2,3,3045.8,3045.8
IH2511,45961.396469907406,2025-10-31 09:30:55,3045.6,2.0,1827360.0,16110,2.0,2,3045.4,3046.2,1,1,3045.6,3045.6
IH2511,45961.396469907406,2025-10-31 09:30:55,3045.6,0.0,0.0,16110,0.0,0,3045.6,3046.2,1,1,3045.6,3045.6
IH2511,45961.39648148148,2025-10-31 09:30:56,3046.2,1.0,913860.0,16109,-1.0,1,3045.6,3046.0,1,1,3046.2,3046.2
IH2511,45961.39648148148,2025-10-31 09:30:56,3045.6,1.0,913680.0,16109,0.0,2,3045.4,3046.0,1,1,3045.6,3045.6
IH2511,45961.39649305555,2025-10-31 09:30:57,3045.4,1.0,913620.0,16109,0.0,2,3045.0,3045.8,3,2,3045.4,3045.4
IH2511,45961.39649305555,2025-10-31 09:30:57,3045.0,1.0,913500.0,16108,-1.0,2,3045.0,3045.6,3,1,3045.0,3045.0
IH2511,45961.39650462963,2025-10-31 09:30:58,3045.4,1.0,913620.0,16107,-1.0,1,3045.2,3045.8,1,2,3045.4,3045.4
IH2511,45961.39650462963,2025-10-31 09:30:58,3045.4,0.0,0.0,16107,0.0,0,3045.4,3045.8,1,1,3045.4,3045.4
IH2511,45961.396516203706,2025-10-31 09:30:59,3045.8,1.0,913740.0,16106,-1.0,1,3045.4,3046.0,2,2,3045.8,3045.8
IH2511,45961.396516203706,2025-10-31 09:30:59,3046.0,2.0,1827600.0,16105,-1.0,1,3046.0,3046.6,1,1,3046.0,3046.0
IH2511,45961.39653935185,2025-10-31 09:31:01,3046.0,0.0,0.0,16105,0.0,0,3046.2,3046.4,1,2,3046.0,3046.0
IH2511,45961.39653935185,2025-10-31 09:31:01,3046.0,2.0,1827660.0,16104,-1.0,2,3046.0,3046.4,4,5,3046.0,3046.0
IH2511,45961.39655092593,2025-10-31 09:31:02,3046.0,6.0,5482860.0,16103,-1.0,2,3046.0,3046.2,5,1,3046.0,3046.0
IH2511,45961.39655092593,2025-10-31 09:31:02,3046.2,6.0,5483040.0,16100,-3.0,1,3046.0,3046.2,3,5,3046.2,3046.2
IH2511,45961.3965625,2025-10-31 09:31:03,3045.6,4.0,3655080.0,16099,-1.0,2,3045.4,3046.0,1,2,3045.6,3045.6
IH2511,45961.3965625,2025-10-31 09:31:03,3045.4,1.0,913620.0,16099,0.0,2,3045.2,3046.0,1,7,3045.4,3045.4
IH2511,45961.396574074075,2025-10-31 09:31:04,3045.6,1.0,913680.0,16098,-1.0,1,3045.2,3045.6,2,1,3045.6,3045.6
IH2511,45961.396574074075,2025-10-31 09:31:04,3045.2,2.0,1827120.0,16098,0.0,2,3045.0,3045.6,4,5,3045.2,3045.2
IH2511,45961.396585648145,2025-10-31 09:31:05,3045.6,6.0,5481900.0,16093,-5.0,1,3045.2,3045.8,1,1,3045.6,3045.6
IH2511,45961.396585648145,2025-10-31 09:31:05,3045.6,0.0,0.0,16093,0.0,0,3045.8,3046.0,1,2,3045.6,3045.6
IH2511,45961.39659722222,2025-10-31 09:31:06,3045.2,2.0,1827300.0,16092,-1.0,2,3045.0,3045.8,3,3,3045.2,3045.2
IH2511,45961.39659722222,2025-10-31 09:31:06,3045.0,3.0,2740500.0,16092,0.0,2,3044.8,3045.6,1,1,3045.0,3045.0
IH2511,45961.3966087963,2025-10-31 09:31:07,3045.0,0.0,0.0,16092,0.0,0,3044.8,3045.4,1,2,3045.0,3045.0
IH2511,45961.3966087963,2025-10-31 09:31:07,3045.4,2.0,1827240.0,16090,-2.0,1,3044.8,3045.4,1,1,3045.4,3045.4
IH2511,45961.39662037037,2025-10-31 09:31:08,3045.4,1.0,913620.0,16089,-1.0,1,3045.0,3045.8,1,2,3045.4,3045.4
IH2511,45961.39662037037,2025-10-31 09:31:08,3045.4,0.0,0.0,16089,0.0,0,3045.2,3045.6,2,3,3045.4,3045.4
IH2511,45961.396631944444,2025-10-31 09:31:09,3045.6,3.0,2741040.0,16086,-3.0,1,3045.2,3045.8,1,1,3045.6,3045.6
IH2511,45961.396631944444,2025-10-31 09:31:09,3045.4,2.0,1827360.0,16084,-2.0,1,3045.2,3046.0,2,1,3045.4,3045.4
IH2511,45961.39664351852,2025-10-31 09:31:10,3045.4,2.0,1827240.0,16084,0.0,1,3045.4,3046.0,2,1,3045.4,3045.4
IH2511,45961.39664351852,2025-10-31 09:31:10,3045.4,1.0,913620.0,16083,-1.0,2,3045.2,3045.4,2,1,3045.4,3045.4
IH2511,45961.39665509259,2025-10-31 09:31:11,3045.2,2.0,1827180.0,16083,0.0,2,3045.6,3046.0,1,1,3045.2,3045.2
IH2511,45961.39665509259,2025-10-31 09:31:11,3045.6,1.0,913680.0,16083,0.0,2,3045.0,3045.8,2,3,3045.6,3045.6
IH2511,45961.39666666667,2025-10-31 09:31:12,3045.6,0.0,0.0,16083,0.0,0,3045.0,3045.6,2,5,3045.6,3045.6
IH2511,45961.39666666667,2025-10-31 09:31:12,3045.0,2.0,1827000.0,16082,-1.0,2,3045.0,3045.4,1,1,3045.0,3045.0
IH2511,45961.396678240744,2025-10-31 09:31:13,3045.6,7.0,6395100.0,16078,-4.0,1,3045.2,3045.6,1,1,3045.6,3045.6
IH2511,45961.396678240744,2025-10-31 09:31:13,3045.2,3.0,2740800.0,16075,-3.0,2,3045.2,3046.0,1,3,3045.2,3045.2
IH2511,45961.396689814814,2025-10-31 09:31:14,3045.2,0.0,0.0,16075,0.0,0,3045.2,3045.8,1,1,3045.2,3045.2
IH2511,45961.396689814814,2025-10-31 09:31:14,3046.0,3.0,2741340.0,16073,-2.0,1,3045.2,3046.0,1,1,3046.0,3046.0
IH2511,45961.39670138889,2025-10-31 09:31:15,3045.4,2.0,1827240.0,16073,0.0,1,3045.4,3045.8,3,3,3045.4,3045.4
IH2511,45961.39670138889,2025-10-31 09:31:15,3046.0,6.0,5482260.0,16069,-4.0,1,3045.2,3046.4,1,1,3046.0,3046.0
IH2511,45961.39671296296,2025-10-31 09:31:16,3046.6,3.0,2741760.0,16067,-2.0,1,3045.4,3046.8,2,1,3046.6,3046.6
IH2511,45961.39671296296,2025-10-31 09:31:16,3046.6,0.0,0.0,16067,0.0,0,3045.6,3046.6,2,1,3046.6,3046.6
IH2511,45961.39672453704,2025-10-31 09:31:17,3045.8,1.0,913740.0,16067,0.0,1,3045.6,3046.4,1,3,3045.8,3045.8
IH2511,45961.39672453704,2025-10-31 09:31:17,3045.6,2.0,1827600.0,16067,0.0,2,3045.4,3046.4,1,2,3045.6,3045.6
IH2511,45961.39673611111,2025-10-31 09:31:18,3045.2,4.0,3654420.0,16064,-3.0,2,3045.0,3046.0,2,3,3045.2,3045.2
IH2511,45961.39673611111,2025-10-31 09:31:18,3045.0,2.0,1827000.0,16064,0.0,2,3045.0,3045.8,1,1,3045.0,3045.0
IH2511,45961.39674768518,2025-10-31 09:31:19,3045.0,1.0,913500.0,16064,0.0,2,3044.6,3045.6,1,1,3045.0,3045.0
IH2511,45961.39674768518,2025-10-31 09:31:19,3044.6,2.0,1826760.0,16063,-1.0,2,3044.2,3045.4,1,9,3044.6,3044.6
IH2511,45961.39675925926,2025-10-31 09:31:20,3044.0,5.0,4566420.0,16061,-2.0,2,3043.6,3044.6,1,1,3044.0,3044.0
IH2511,45961.39675925926,2025-10-31 09:31:20,3044.4,1.0,913320.0,16060,-1.0,1,3043.8,3044.4,1,1,3044.4,3044.4
IH2511,45961.39677083334,2025-10-31 09:31:21,3044.4,5.0,4565700.0,16057,-3.0,1,3043.0,3044.6,7,1,3044.4,3044.4
IH2511,45961.39677083334,2025-10-31 09:31:21,3043.4,1.0,913020.0,16056,-1.0,1,3043.2,3044.4,9,3,3043.4,3043.4
IH2511,45961.396782407406,2025-10-31 09:31:22,3043.2,1.0,912960.0,16056,0.0,2,3043.6,3044.2,2,1,3043.2,3043.2
IH2511,45961.396782407406,2025-10-31 09:31:22,3044.2,2.0,1826520.0,16054,-2.0,1,3043.6,3044.4,4,3,3044.2,3044.2
IH2511,45961.39679398148,2025-10-31 09:31:23,3044.6,5.0,4566660.0,16050,-4.0,1,3043.8,3045.0,2,5,3044.6,3044.6
IH2511,45961.39679398148,2025-10-31 09:31:23,3044.8,1.0,913440.0,16049,-1.0,1,3044.6,3045.0,1,5,3044.8,3044.8
IH2511,45961.39680555555,2025-10-31 09:31:24,3044.6,3.0,2740380.0,16047,-2.0,2,3044.6,3045.6,2,2,3044.6,3044.6
IH2511,45961.39680555555,2025-10-31 09:31:24,3044.6,0.0,0.0,16047,0.0,0,3044.8,3045.4,1,1,3044.6,3044.6
IH2511,45961.39681712963,2025-10-31 09:31:25,3044.6,2.0,1826760.0,16047,0.0,2,3044.8,3046.0,2,1,3044.6,3044.6
IH2511,45961.39681712963,2025-10-31 09:31:25,3044.6,1.0,913380.0,16046,-1.0,2,3044.8,3045.8,2,3,3044.6,3044.6
IH2511,45961.396828703706,2025-10-31 09:31:26,3045.8,4.0,3654540.0,16043,-3.0,1,3044.8,3045.8,2,1,3045.8,3045.8
IH2511,45961.396828703706,2025-10-31 09:31:26,3045.6,2.0,1827180.0,16041,-2.0,1,3045.0,3046.0,2,1,3045.6,3045.6
IH2511,45961.396840277775,2025-10-31 09:31:27,3045.8,3.0,2740980.0,16040,-1.0,1,3045.0,3046.0,1,1,3045.8,3045.8
IH2511,45961.396840277775,2025-10-31 09:31:27,3045.2,1.0,913560.0,16039,-1.0,1,3045.4,3046.2,1,2,3045.2,3045.2
IH2511,45961.39685185185,2025-10-31 09:31:28,3046.2,2.0,1827720.0,16037,-2.0,1,3045.8,3046.2,3,1,3046.2,3046.2
IH2511,45961.39685185185,2025-10-31 09:31:28,3045.8,5.0,4569180.0,16038,1.0,2,3045.4,3046.6,1,1,3045.8,3045.8
IH2511,45961.39686342593,2025-10-31 09:31:29,3045.6,1.0,913680.0,16037,-1.0,1,3045.6,3046.4,2,1,3045.6,3045.6
IH2511,45961.39686342593,2025-10-31 09:31:29,3045.6,0.0,0.0,16037,0.0,0,3045.6,3046.2,1,1,3045.6,3045.6
IH2511,45961.396875,2025-10-31 09:31:30,3045.6,1.0,913680.0,16036,-1.0,2,3045.4,3046.2,1,1,3045.6,3045.6
IH2511,45961.396875,2025-10-31 09:31:30,3045.6,0.0,0.0,16036,0.0,0,3045.4,3046.0,1,3,3045.6,3045.6
IH2511,45961.396886574075,2025-10-31 09:31:31,3045.6,0.0,0.0,16036,0.0,0,3046.0,3046.2,1,2,3045.6,3045.6
IH2511,45961.396886574075,2025-10-31 09:31:31,3046.0,2.0,1827600.0,16035,-1.0,2,3046.0,3046.2,1,1,3046.0,3046.0
IH2511,45961.396898148145,2025-10-31 09:31:32,3046.0,1.0,913800.0,16035,0.0,2,3045.4,3046.0,1,4,3046.0,3046.0
IH2511,45961.396898148145,2025-10-31 09:31:32,3045.0,2.0,1827060.0,16034,-1.0,2,3045.0,3045.8,2,1,3045.0,3045.0
IH2511,45961.39690972222,2025-10-31 09:31:33,3045.0,0.0,0.0,16034,0.0,0,3045.0,3045.6,2,1,3045.0,3045.0
IH2511,45961.39690972222,2025-10-31 09:31:33,3045.0,0.0,0.0,16034,0.0,0,3045.0,3045.4,2,3,3045.0,3045.0
IH2511,45961.3969212963,2025-10-31 09:31:34,3045.0,1.0,913500.0,16035,1.0,2,3045.0,3045.4,1,2,3045.0,3045.0
